,Id,Title,Fake/Real,count_quotes,has_quote_start,has_dots,has_apostrophe_s,has_apostrophe,has_number,has_comma,has_colon,has_parenthesis,has_hyphen,has_and,has_percentage,has_interrogation,has_exclamation,has_only_first_upper,has_any_noun_verb_lower,length,ADJ,ADV,NOUN,VERB,PROPN,PUNCT
1505,1505,Stephen Colbert: David Letterman's 'Late Show' replacement raises questions  ...,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,10,1,0,3,1,4,3
1506,1506,US Fed Lowers Growth Forecast Between 2.1 and 2.3%,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0,3,1,1,0
1507,1507,"New Noah featurette explores the movie's ""Biblical Accuracy""",0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,8,1,0,2,1,3,2
1508,1508,"Voting brings back American Idol finalists from Southfield, Farmington Hills next  ...",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,12,2,2,4,1,1,2
1509,1509,Climate change report and 'Cinderella law',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,5,0,0,2
1510,1510,"Stocks fall on jitters over earnings, tech rout - Business, Government Legal News  ...",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,14,1,0,8,1,0,4
1511,1511,Honda aims for record profit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,1,0,0
1512,1512,"""Dollar General CEO to Retire Amid Pressure from Industry Merger""",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,5,1,0,2
1513,1513,Justin Bieber not charged in women's cell phone robbery attempt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,10,0,0,5,1,1,0
1514,1514,Health Buzz: Colorado Mom Stops Daughter's Seizures With Marijuana,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,9,0,0,4,1,3,1
1515,1515,Cancer Stem Cells That Drive Disease Tracked For The First Time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,1,0,5,2,0,0
1516,1516,"Honda, Mazda & Nissan recall millions of vehicles over defective, possibly  ...",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,12,1,1,2,0,4,3
1517,1517,Obama may hold fix to flood of immigrant kids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,3,1,1,0
1518,1518,Gwyneth Paltrow And Chris Martin Breakup: Duo Separate In 'Conscious  ...,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,11,2,0,1,0,5,3
1519,1519,Are Health And Fitness Wearables Running Out Of Gas?,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,0,0,4,1,0,1
1520,1520,Japan to relax arms export ban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,2,1,2,0
1521,1521,Whedon apologizes to Korea for 'Avengers 2',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,7,0,0,1,1,2,2
1522,1522,Zillow to acquire Trulia for $3.5B in all-stock deal,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,9,0,0,4,1,0,1
1523,1523,Amazon Fire: The phone with five front cameras and a dynamic 3D perspective  ...,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,14,2,0,5,0,1,2
1524,1524,Facebook (NASDAQ: FB) Under Scrutiny after Conducting Unknown  ...,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,9,1,0,1,1,2,4
1525,1525,"Report: Calif. to face higher temps, less water, more wildfires due to climate  ...",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,14,2,1,5,1,2,4
1526,1526,Missing Malaysian jet most likely in southern Indian Ocean: Source,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,3,1,2,1,2,1
1527,1527,American Apparel board rejects demand to meet Charney: source,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,0,0,3,3,2,1
1528,1528,Prince Harry and Meghan Markle Announce Royal Tour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,1,4,0
1529,1529,Oscar Pistorius' murder trial resumes after completion of mental health tests,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,1,0,6,1,1,0
1530,1530,"""GM Unveils Drop-Top Chevy Corvette Z06""",1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,6,0,0,5,1,1,3
1531,1531,"""Artistic Vision: Digital Artists Redefine the Boundaries of Virtual Art""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,3,0,4,1,0,3
1532,1532,Vin Diesel Honors Paul Walker In Un-Aired MTV Movie Awards Acceptance  ...,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,12,1,0,2,2,7,1
1533,1533,Zac Efron and Michelle Rodriguez are Dating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,4,0
1534,1534,Impressive wingspan: World's largest flying bird was like nothing alive today,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,11,4,0,3,0,1,1
1535,1535,"NSA Accused Of Exploiting Heartbleed For At Least Two Years, But Agency  ...",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,13,0,2,3,2,1,2
1536,1536,First Photo Released From Fifty Shades Of Grey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,3,1,0,0
1537,1537,Allergy's severity can dictate the best treatment,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,7,1,0,2,1,1,0
1538,1538,Windows Azure cloud service to be reportedly rebranded as Microsoft Azure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,4,1,1,0
1539,1539,"VA doctor blows whistle on 'secret list' of sick veterans, alleges cover-up",0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,12,3,0,5,2,1,4
1540,1540,Asian stocks rise on US jobs data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,3,1,1,0
1541,1541,Renault-Nissan Alliance and Daimler expand cooperation with new plant in  ...,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,11,1,0,4,1,2,2
1542,1542,Prince Harry To Get A New Girlfriend? 12 Americans Compete For Fake Prince's  ...,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,14,2,0,2,2,3,2
1543,1543,"Giant, inflatable colon coming to Ann Arbor area mall",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,2,0,4,1,1,1
1544,1544,"""Health Breakthrough: Innovative Treatment Offers Hope for Heart Disease Patients""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0,7,1,0,3
1545,1545,"""Entertainment Extravaganza: Star-Studded Gala Raises Millions for Charitable Causes""",1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,1,0,6,2,0,4
1546,1546,Rdio Update Ushers In Chromecast Support,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,4,0,0,0
1547,1547,"""Kay Burley Addresses Kate Middleton Bottom Photo Controversy""",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,5,0,3,2
1548,1548,Coach Faces Challenges in North American Luxury Market,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,4,1,0,0
1549,1549,"Teutopolis, Fourth grade, Mrs. Scott",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,0,1,0,4,2
1550,1550,"""Health Record App Developed for Google Glass by Drchrono""",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,1,1,2
1551,1551,Mulally Overcame Skepticism a Plane Guy Could Fix Ford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,4,2,0,0
1552,1552,"Finally: the Credit Suisse, US Justice deal is done",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,9,0,1,3,2,1,2
1553,1553,"""Remembering Frankie Knuckles: A Tribute to the Iconic DJ""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,3,1,1,3
1554,1554,"""The Simpsons"" Teases Episode Using ""Mad Men"" Style",1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,4,2,0,4
1555,1555,Samsung Tries Wooing Multitaskers With 28-Inch 4K Utra HD Monitor  ...,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,11,1,0,4,2,2,2
1556,1556,"Scarlett Johansson, Lupita Nyong'o Joining Disney's 'The Jungle Book'",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,9,0,0,3,1,4,3
1557,1557,Nature takes over in latest 'Dawn of the Planet of the Apes' trailer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13,1,0,5,1,0,1
1558,1558,World's Tallest Building Completed in Dubai,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,3,1,0,0
1559,1559,"""Editorial: State Must Let Consumers Know When Foods Contain Genetically Modified Ingredients""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,1,5,4,0,3
1560,1560,"""Asia's Private Bankers Capitalize on China's Tech Boom""",1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,3,1,2,2
1561,1561,Captive Killer Whales Can Live Longer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,2,1,0,0
1562,1562,"""Environmental Stewardship: Community-Led Initiatives Revitalize Urban Green Spaces""",1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,8,3,0,4,2,0,4
1563,1563,"Muppets Most Wanted: Cast Chats How It ""Doesn't Patronize Kids""",0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,10,0,1,3,3,0,3
1564,1564,"""Tech Cold War: Facebook and Google at Odds""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,2,0,2,0,2,3
1565,1565,World's First AI-Designed Fashion Collection Hits the Runway,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,8,1,0,5,2,0,1
1566,1566,"""Eco-Friendly Innovation: Sustainable Technology Revolutionizes Energy Sector""",1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,7,3,0,5,1,0,3
1567,1567,Nicki Minaj Insults Iggy Azalea at BET Awards in Totally Unprofessional Way,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,1,3,1,2,0
1568,1568,"""Kraft Recalls Knudsen and Other Cottage Cheese Brands""",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,4,1,1,2
1569,1569,Whistle Blowers Make Amedisys Pay $150 Million to Settle Medicare Fraud Cases,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,5,3,0,0
1570,1570,What the Zillow-Trulia deal means for real estate,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,1,0,5,0,0,1
1571,1571,20 highest rated CEOs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,0,1,1,0,0
1572,1572,5 ex-Madoff employees found guilty of fraud,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,7,2,0,4,1,0,0
1573,1573,Stocks set for quarterly gains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,2,1,0,0
1574,1574,"""Apple Postpones iWatch and Apple TV Unveiling""",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,2
1575,1575,Andrew Garfield - Coldplay Star Kisses Spider-man On Saturday Night Live,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11,0,1,5,1,3,2
1576,1576,​PayPal reassures customers after Apple hack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,4,0,0,0
1577,1577,Exclusive video: Robert Redford in 'Winter Soldier',0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7,1,0,3,0,2,2
1578,1578,Euro slips toward monthly losses against dollar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,2,1,1,0
1579,1579,Dancing With the Stars 2014: Amy Purdy and Derek Hough's Week 3  ...,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,13,1,1,2,1,2,2
1580,1580,IQ-boosting gene found,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,2,2,0,1
1581,1581,Jane Fonda & Lily Tomlin's Husbands Will Hook Up In A New Gay-Themed  ...,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,14,1,0,2,2,4,2
1582,1582,T-Mobile HTC One M8 Release Scheduled For April 11th,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,9,0,0,5,1,2,1
1583,1583,The Linux Foundation Aims To Prevent Future Heartbleed Bugs With Its Core  ...,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,4,2,2,1
1584,1584,MTV VMAs 2014 - JJJ's Best Dressed List Is Here!,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,10,1,1,1,1,3,2
1585,1585,Piketty: The Market and Private Property Should Be The Slaves of Democracy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,0,5,0,0,1
1586,1586,"'Grey's Anatomy' Season 10 Spoilers: MerDer, Calzona, Jolex, Japril, and  ...",0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,11,0,0,4,0,4,7
1587,1587,Gwen Stefani to replace a very pregnant Christina Aguilera on The Voice USA  ...,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,1,2,1,4,1
1588,1588,Obama visit lifts lid on Asian tensions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,2,1,2,0
1589,1589,Beyonce mocked for 'not combing' Blue Ivy's hair,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,8,1,0,2,2,1,2
1590,1590,Film review: Guardians of the Galaxy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,4,0,0,1
1591,1591,ECB could buy private sector and sovereign assets - Noyer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,2,0,4,1,0,1
1592,1592,"WWE Fails to Double TV Rights Fees, Vince Comments on Growth",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,6,2,1,1
1593,1593,"Gregg Allman sues to stop ""Midnight Rider"" remake after fatal train crash",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,5,2,2,2
1594,1594,Gmail's new encryption doesn't make your emails NSA-proof,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,8,1,0,5,1,1,0
1595,1595,UPDATE: Sarepta Therapeutics Announces $100M Proposed Public Offering of  ...,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,10,1,0,4,2,0,2
1596,1596,"""Rolf Harris Sings 'Jake the Peg' in Court as He Denies Charges""",1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,3,1,4
1597,1597,Cabbies' Protest Causes Gridlock in London's West End,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,1,2,0
1598,1598,Verizon HTC One (2014) to be Available Exclusively for Two Weeks,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11,1,3,1,0,0,2
1599,1599,Breast cancer surgery warning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,4,0,0,0
1600,1600,"""Netflix Poised to Raise Prices After Strong 1Q Performance""",1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0,3,2,1,2
1601,1601,AstraZeneca rejects Pfizer's 2nd $100bn offer,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,6,1,0,4,1,0,0
1602,1602,"""Astronomical Marvel: Telescopes Capture Breathtaking Images of Distant Galaxies""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,3,0,4,1,0,3
1603,1603,It's Going to be a Baby Girl for Christina Aguilera!,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,10,0,0,2,1,2,1
1604,1604,"One dead, 5 others infected with MERS coronaviru​s in UAE",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,10,1,0,2,1,1,1
1605,1605,"Russia sanctions not tough enough - yet, analysts say",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,9,1,2,2,1,1,2
1606,1606,Prince William and Kate Middleton Expecting Twins,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,4,0
1607,1607,Rare Total Solar Eclipse to Cross North America,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,1,1,2,0
1608,1608,IBM reports lowest quarterly revenue in five years,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,2,1,1,0
1609,1609,"'Arrow' season 2, episode 19 airs tonight: Hitting close to home",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,11,0,1,6,1,0,4
1610,1610,Boston Marathon Bombing Survivor Dances Again,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,3,0,2,0
1611,1611,"Nintendo announces 'NFC platform' for Wii U, 3DS",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,8,0,0,3,1,3,3
1612,1612,"Top Stories on Monday: Yahoo! Inc. (NASDAQ:YHOO), MannKind Corporation  ...",0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,10,1,0,3,0,7,6
1613,1613,Shailene Woodley and 'Divergent' Cast Boyfriend Theo James Set to Film  ...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,2,3,3
1614,1614,"""Wildlife Wonder: Rare White Lion Cubs Born in South African Reserve""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,2,0,4,1,3,3
1615,1615,Data breach believed to be largest such breach of any retailer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,4,1,0,0
1616,1616,"""Wildlife Conservation: Rare Species Thrive in Protected Rainforest Sanctuary""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,3,0,3,2,0,3
1617,1617,"""Historical Treasure: Ancient Relics Discovered in Mysterious Underwater Ruins""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,3,0,4,1,0,3
1618,1618,Why pet food isn't people food,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,1,0,3,0,0,0
1619,1619,"""BET Awards 2014: Red Carpet Fashion""",1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,6,1,0,3,0,1,3
1620,1620,World's most famous 1-cent stamp goes for $9.5M,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,8,1,1,3,1,0,1
1621,1621,"""Louis C.K. Attempts to Win on 'Black Jeopardy' in 'SNL' Appearance""",1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1,0,3,2,3,5
1622,1622,Apple suppliers to start making larger iPhones next month: Bloomberg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,1,0,4,2,1,1
1623,1623,News: American Idol Finale Recap: Who Delivered the Best Performances?,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,1,0,3,1,3,3
1624,1624,"""Spike Lee to Adapt 'She's Gotta Have It' for Showtime""",1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,3,2,4
1625,1625,"Teen smoking, drinking and fighting down",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,2,2,0,1
1626,1626,"""Comcast Representative Relentless in Customer Cancellation Call""",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,4,1,0,2
1627,1627,Here's the Details on Amazon's Massive Deal With HBO,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1,1,2,0,2,0
1628,1628,Where health plans stand with Covered California enrollment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,3,2,1,0
1629,1629,Social-media and online giants back net neutrality plan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,3,0,4,1,0,1
1630,1630,"""FTC Calls for More Transparency from Data Brokers""",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,4,1,0,2
1631,1631,Famous Wandering Wolf May Have Found a Mate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,2,1,0,0
1632,1632,"""Kepler Telescope Discovers First Earth-Size Planet in the 'Habitable Zone'""",1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,2,0,5,1,1,5
1633,1633,The Fed Has Affected Rational Market Performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,2,1,1,0
1634,1634,"No, Kate Mulgrew Does NOT Believe The Sun Orbits The Earth",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,1,0,3,2,0,1
1635,1635,"""Epic Adventure: Explorer Treks Through Untamed Amazon Rainforest""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,2,0,4,0,0,3
1636,1636,"Swiss bank UBS reports 2Q net profit jump, settlement of German case",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,12,2,0,4,1,4,1
1637,1637,Woman miraculously delivers baby boy while in a coma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,4,1,0,0
1638,1638,Obama pollution cuts may take years to work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,3,2,1,0
1639,1639,Brain zaps trigger lucid dreams!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,5,0,0,1
1640,1640,"IKEA to hike hourly pay in US by 17%, the most in 10 years",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,14,2,0,3,1,1,1
1641,1641,"LG G3 Review Roundup: Step Forward in Most Ways, Poses Challenge to  ...",0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,13,1,1,5,1,2,3
1642,1642,Rana Plaza a year on: did fast-fashion brands learn any lessons at all?,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,13,1,2,4,1,2,3
1643,1643,AI-Powered Robot Performs First Successful Brain Surgery,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,3,0,3,2,0,1
1644,1644,Current guidelines underestimate US cervical cancer incidence and older  ...,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,0,3,1,0,1
1645,1645,Earth-sized planet found in 'habitable zone',0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,6,2,0,3,1,0,3
1646,1646,Herbalife's Adjusted Net Beats Expectations,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,4,1,0,0
1647,1647,A New Antibiotic to Treat Skin Infections Approved by the FDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,3,2,1,0
1648,1648,Rob Kardashian Deletes Social Media Feeds After Missing Kim's Wedding,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,10,1,0,3,2,3,0
1649,1649,"FCC reportedly set to update ""fast lane"" proposal",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,1,2,2,1,2
1650,1650,"""Environmental Stewardship: Community Efforts Restore Urban Green Spaces""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,3,0,4,1,0,3
1651,1651,Angela Bassett To Direct Whitney Houston/Bobby Brown Biopic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2,0,2,1,3,0
1652,1652,"""Humanitarian Efforts: Volunteers Provide Aid to War-Torn Regions""",1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,1,0,5,2,0,4
1653,1653,Twitter agrees to acquire data firm Gnip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,4,2,0,0
1654,1654,Ford announces recall of 692000 Escapes and C-Max hybrids in North America,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,12,0,0,4,1,4,1
1655,1655,"""Look-Alike Movie Titles: Neighbors and Other Doppelgangers""",1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,2,0,4,1,0,4
1656,1656,India tops the world in content censorship in Facebook's second transparency  ...,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,12,2,0,3,1,2,1
1657,1657,What did we see at the Kids' Choice Awards? Anna Williamson's blog,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,12,0,0,4,1,2,1
1658,1658,Jordin Sparks Sparkles In A Fierce Mini At The 2014 Billboard Music Awards!,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,13,1,0,6,1,0,1
1659,1659,Symantec boss axed after revenue takes tumble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,3,2,0,0
1660,1660,"Users Bemoan E-cigarette Bans in NYC, Elsewhere",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,7,0,1,4,1,2,1
1661,1661,Should You Take a Chance With BP?,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,1,1,1,1
1662,1662,Consumer spending in May disappointingly weak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,2,1,0,0
1663,1663,Former Defence Chief Angus Houston to lead search for missing MH370 plane,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,2,0,5,2,1,0
1664,1664,"""Johnson Controls (JCI) Tops Q3 Earnings on Strong Performance""",1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9,1,0,4,1,2,4
1665,1665,"Coca-Cola, Pepsi to Remove Controversial Drink Ingredient",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,1,0,2,1,3,2
1666,1666,'X-Men: Days of Future Past ' rules box office with 91m dollars,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,12,1,0,8,0,2,3
1667,1667,Ford rolling out 50 Year Mustang,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,1,1,2,0
1668,1668,Caterpillar questioned over tax strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,1,0,0
1669,1669,"""Sports Phenomenon: Unexpected Team's Victory Inspires Fans Worldwide""",1,2,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,8,1,1,5,1,0,3
1670,1670,AirTran Airways' last flight set for December 28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,8,1,0,1,1,3,0
1671,1671,George Clooney has his heart on a 'dream day' for wedding,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0,0,4,1,2,2
1672,1672,"""Star Wars: Return of the Original Cast Creates Buzz""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,4,2,0,3
1673,1673,John Kerry in India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0
1674,1674,Get Healthy: Check out the numerous ways to celebrate Bike Month,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,2,0,3,3,0,1
1675,1675,Dollar Tree Buys Family Dollar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,4,1,0,0
